"","ID","fold","lon","lat"
"CBNA_637811","CBNA_637811",3,6.918110155,45.28723083
"CBNA_637812","CBNA_637812",4,6.899515469,45.27675493
"CBNA_637814","CBNA_637814",1,6.972913064,45.30913682
"CBNA_637815","CBNA_637815",3,6.762799866,45.54549824
"CBNA_637817","CBNA_637817",4,6.991219611,45.31094591
"CBNA_637819","CBNA_637819",3,6.935633718,45.29926372
"CBNA_637820","CBNA_637820",4,7.012703349,45.33333776
"CBNA_637821","CBNA_637821",2,6.768443071,45.54863922
"CBNA_637822","CBNA_637822",3,6.939116808,45.30096472
"CBNA_637825","CBNA_637825",3,6.630981375,45.20518754
"CBNA_637826","CBNA_637826",2,7.034007217,45.31010929
"CBNA_637827","CBNA_637827",3,7.022153768,45.32289803
"CBNA_637880","CBNA_637880",4,6.93384271,45.30967655
"CBNA_637881","CBNA_637881",1,6.933293602,45.30878557
"CBNA_637882","CBNA_637882",4,6.978673093,45.41778298
"CBNA_637883","CBNA_637883",4,6.953634403,45.30507774
"CBNA_637884","CBNA_637884",1,6.733666438,45.23803705
"CBNA_637885","CBNA_637885",3,6.642861841,45.21061443
"CBNA_637887","CBNA_637887",4,6.822553678,45.31084585
"CBNA_637888","CBNA_637888",2,6.817873063,45.51804902
"CBNA_637889","CBNA_637889",1,6.934481663,45.29162293
"CBNA_637892","CBNA_637892",2,6.935624682,45.29915577
"CBNA_637895","CBNA_637895",4,7.044177536,45.31993725
"CBNA_637896","CBNA_637896",4,7.030559931,45.35133754
"CBNA_637898","CBNA_637898",4,6.651637237,45.22439313
"CBNA_637900","CBNA_637900",2,7.037229269,45.37469221
"CBNA_637902","CBNA_637902",3,6.904951663,45.25466945
"CBNA_637928","CBNA_637928",2,6.801204292,45.53353765
"CBNA_637931","CBNA_637931",3,6.747679156,45.56769182
"CBNA_637933","CBNA_637933",1,6.753259379,45.5682588
"CBNA_637934","CBNA_637934",3,6.748120097,45.56858283
"CBNA_637936","CBNA_637936",2,6.74875021,45.56941074
"CBNA_637937","CBNA_637937",1,6.87896778,45.28890461
"CBNA_637938","CBNA_637938",1,6.743692803,45.23546321
"CBNA_637939","CBNA_637939",2,6.824227842,45.27497262
"CBNA_637940","CBNA_637940",4,6.784544768,45.53029757
"CBNA_637942","CBNA_637942",3,6.866970321,45.28500764
"CBNA_637943","CBNA_637943",2,6.735646467,45.22529333
"CBNA_637945","CBNA_637945",2,6.745753911,45.2298653
"CBNA_637950","CBNA_637950",2,6.748597219,45.56044692
"CBNA_637952","CBNA_637952",4,6.750587106,45.23608419
"CBNA_637953","CBNA_637953",1,6.786282431,45.24659606
"CBNA_637954","CBNA_637954",4,6.790584617,45.27036458
"CBNA_637955","CBNA_637955",1,7.035249223,45.30934435
"CBNA_637957","CBNA_637957",3,6.95516437,45.3057438
"CBNA_637959","CBNA_637959",4,6.821806662,45.31051286
"CBNA_637960","CBNA_637960",2,6.742855787,45.23132329
"CBNA_637963","CBNA_637963",2,6.810682306,45.2898042
"CBNA_637992","CBNA_637992",1,6.842552465,45.2864565
"CBNA_637994","CBNA_637994",4,6.843398503,45.28679847
"CBNA_637997","CBNA_637997",2,6.774924054,45.23819022
"CBNA_638005","CBNA_638005",2,6.745159045,45.57003175
"CBNA_638006","CBNA_638006",3,6.747247196,45.56718778
"CBNA_638008","CBNA_638008",2,6.749245163,45.56694478
"CBNA_638011","CBNA_638011",4,6.791196581,45.26968061
"CBNA_638012","CBNA_638012",4,6.777525141,45.2398282
"CBNA_638016","CBNA_638016",4,6.825973893,45.27456767
"CBNA_638017","CBNA_638017",4,6.753530196,45.23509423
"CBNA_638018","CBNA_638018",4,6.772106201,45.54349127
"CBNA_638019","CBNA_638019",4,6.753520276,45.56866378
"CBNA_638022","CBNA_638022",1,6.783770571,45.54418442
"CBNA_638051","CBNA_638051",3,6.820015077,45.52267496
"CBNA_638112","CBNA_638112",4,6.91737215,45.25171756
"CBNA_638120","CBNA_638120",3,6.955434536,45.24323095
"CBNA_638130","CBNA_638130",4,6.733720512,45.16620067
"CBNA_638185","CBNA_638185",4,6.770315425,45.51108272
"CBNA_638215","CBNA_638215",2,6.822841673,45.38154846
"CBNA_638216","CBNA_638216",4,6.800466884,45.38682218
"CBNA_639368","CBNA_639368",1,6.316857204,44.61888555
"CBNA_639403","CBNA_639403",3,6.496968405,44.91787829
"CBNA_639419","CBNA_639419",3,6.325514733,44.70558043
"CBNA_639435","CBNA_639435",3,6.382901112,44.67607932
"CBNA_639436","CBNA_639436",2,6.380704979,44.68142515
"CBNA_639447","CBNA_639447",3,6.444965141,44.86200727
"CBNA_639451","CBNA_639451",2,6.027726603,44.94662891
"CBNA_639452","CBNA_639452",4,6.028995525,44.94802389
"CBNA_639460","CBNA_639460",1,6.035691974,44.92852142
"CBNA_639462","CBNA_639462",1,6.024387616,44.92766642
"CBNA_639467","CBNA_639467",2,5.976407268,44.90244885
"CBNA_639473","CBNA_639473",4,6.158987463,44.93826877
"CBNA_639475","CBNA_639475",2,6.16004954,44.94281372
"CBNA_639490","CBNA_639490",1,6.290373856,45.04106448
"CBNA_639495","CBNA_639495",1,6.307514666,44.64053004
"CBNA_639518","CBNA_639518",3,6.542698856,44.95639716
"CBNA_639523","CBNA_639523",3,6.166177975,45.0570834
"CBNA_639524","CBNA_639524",4,6.188813703,45.09572841
"CBNA_639542","CBNA_639542",1,6.456253774,44.65658601
"CBNA_641769","CBNA_641769",3,6.286818603,45.06188079
"CBNA_641788","CBNA_641788",2,6.268610962,45.0606838
"CBNA_641853","CBNA_641853",1,6.855299577,44.74357955
"CBNA_641859","CBNA_641859",4,6.85264478,44.73219489
"CBNA_641864","CBNA_641864",4,6.695544517,44.80451631
"CBNA_641917","CBNA_641917",4,6.986235242,44.74835912
"CBNA_641939","CBNA_641939",1,6.947866312,44.82279574
"CBNA_641942","CBNA_641942",4,6.889366227,44.68374035
"CBNA_641959","CBNA_641959",4,6.911128264,44.71981145
"CBNA_641977","CBNA_641977",1,6.902612935,44.80578588
"CBNA_641978","CBNA_641978",1,6.908850119,44.80180794
"CBNA_641985","CBNA_641985",2,6.993345157,44.77193846
"CBNA_641990","CBNA_641990",1,7.047968549,44.70696979
"CBNA_642258","CBNA_642258",3,5.311894725,44.41415198
"CBNA_642294","CBNA_642294",1,5.311570499,44.42716572
"CBNA_644718","CBNA_644718",2,5.580425058,45.77597222
"CBNA_644738","CBNA_644738",3,5.680542547,45.99816904
"CBNA_644743","CBNA_644743",2,5.67928195,46.03746248
"CBNA_644752","CBNA_644752",2,4.94692286,46.50195167
"CBNA_644768","CBNA_644768",4,4.939047958,46.47182922
"CBNA_644772","CBNA_644772",2,4.933900062,46.45587256
"CBNA_644851","CBNA_644851",3,5.725030557,46.05112443
"CBNA_644860","CBNA_644860",2,5.728243594,46.0598903
"CBNA_644864","CBNA_644864",3,5.729332555,46.06446231
"CBNA_644870","CBNA_644870",1,5.729476408,46.07124819
"CBNA_645081","CBNA_645081",3,5.543818705,45.97146672
"CBNA_645282","CBNA_645282",2,5.266027052,44.6031933
"CBNA_647103","CBNA_647103",3,5.368283698,45.05248226
"CBNA_647106","CBNA_647106",3,5.371262483,45.06797993
"CBNA_647107","CBNA_647107",2,5.377022643,45.06917693
"CBNA_647113","CBNA_647113",1,5.401089696,45.05808026
"CBNA_647114","CBNA_647114",3,5.362730081,45.08114666
"CBNA_647116","CBNA_647116",4,5.364125091,45.08257762
"CBNA_647118","CBNA_647118",3,5.364872063,45.08417961
"CBNA_647131","CBNA_647131",2,5.381936529,45.09227947
"CBNA_647132","CBNA_647132",2,5.38040641,45.09728335
"CBNA_647138","CBNA_647138",2,5.366843547,45.05778315
"CBNA_647140","CBNA_647140",4,5.366321442,45.06148209
"CBNA_647142","CBNA_647142",1,5.375492706,45.06578401
"CBNA_647183","CBNA_647183",2,5.617676216,44.76141142
"CBNA_647198","CBNA_647198",4,5.632490519,44.77835803
"CBNA_647199","CBNA_647199",1,5.633048436,44.77931207
"CBNA_647216","CBNA_647216",2,5.37492531,45.09547436
"CBNA_647218","CBNA_647218",1,5.371073097,45.09764328
"CBNA_647231","CBNA_647231",1,5.607762898,45.17797598
"CBNA_647250","CBNA_647250",2,5.601169734,44.75972845
"CBNA_647288","CBNA_647288",4,5.555821948,45.2743732
"CBNA_647289","CBNA_647289",3,5.559764178,45.27077325
"CBNA_647290","CBNA_647290",3,5.559215102,45.27098024
"CBNA_647297","CBNA_647297",1,5.559350152,45.26297936
"CBNA_647298","CBNA_647298",3,5.559098108,45.26257441
"CBNA_647547","CBNA_647547",4,6.586348636,45.55320137
"CBNA_647554","CBNA_647554",1,6.581497601,45.53987259
"CBNA_647555","CBNA_647555",2,6.582604563,45.54037658
"CBNA_647572","CBNA_647572",4,6.629775083,45.56612526
"CBNA_647575","CBNA_647575",2,6.628703973,45.56487434
"CBNA_647593","CBNA_647593",1,6.726401993,45.60875807
"CBNA_647621","CBNA_647621",3,6.86803138,45.62313191
"CBNA_647622","CBNA_647622",3,6.868229311,45.62300591
"CBNA_647631","CBNA_647631",4,6.847249448,45.62120577
"CBNA_647634","CBNA_647634",2,6.900999751,45.59078663
"CBNA_647639","CBNA_647639",4,6.6575778,45.45713709
"CBNA_647647","CBNA_647647",1,6.64519333,45.45720905
"CBNA_647669","CBNA_647669",3,5.973830516,45.53924093
"CBNA_647695","CBNA_647695",2,6.515804048,45.53764065
"CBNA_647711","CBNA_647711",2,6.541104121,45.52357385
"CBNA_647723","CBNA_647723",1,6.691570751,45.60318697
"CBNA_647726","CBNA_647726",4,6.692056779,45.600379
"CBNA_647730","CBNA_647730",3,6.696367931,45.59785006
"CBNA_647738","CBNA_647738",3,6.682975533,45.59989301
"CBNA_647741","CBNA_647741",1,6.682066649,45.58824712
"CBNA_647743","CBNA_647743",1,6.683443685,45.58924615
"CBNA_647744","CBNA_647744",3,6.693055887,45.59399808
"CBNA_647749","CBNA_647749",4,6.708536509,45.59357515
"CBNA_647752","CBNA_647752",1,6.728202141,45.60025321
"CBNA_647898","CBNA_647898",1,6.967872919,45.24910789
"CBNA_648152","CBNA_648152",1,6.000912705,45.47677304
"CBNA_648178","CBNA_648178",2,5.786622595,45.72947015
"CBNA_650394","CBNA_650394",2,6.772988351,45.53676845
"CBNA_650397","CBNA_650397",4,6.745582055,45.56490179
"CBNA_650398","CBNA_650398",4,6.745915099,45.56555877
"CBNA_650402","CBNA_650402",2,6.781871667,45.53086455
"CBNA_650403","CBNA_650403",2,6.748219176,45.56830376
"CBNA_650409","CBNA_650409",3,6.748840237,45.56056394
"CBNA_650417","CBNA_650417",3,6.782951601,45.54483234
"CBNA_650418","CBNA_650418",3,6.753070505,45.55392202
"CBNA_650437","CBNA_650437",4,6.764266837,45.55596503
"CBNA_650450","CBNA_650450",2,6.749227533,45.53717326
"CBNA_650455","CBNA_650455",1,6.768794387,45.51686967
"CBNA_650488","CBNA_650488",1,6.814344797,45.52147792
"CBNA_650492","CBNA_650492",3,6.843938099,45.48288675
"CBNA_650496","CBNA_650496",1,6.770945467,45.51596966
"CBNA_650524","CBNA_650524",2,6.637883881,45.60350183
"CBNA_651397","CBNA_651397",3,5.496817305,44.23209663
"CBNA_651413","CBNA_651413",3,5.700045986,44.8206842
"CBNA_651423","CBNA_651423",1,5.614328648,43.98463118
"CBNA_651558","CBNA_651558",2,5.777225732,43.94886693
"CBNA_651570","CBNA_651570",3,5.765685986,44.0271921
"CBNA_651575","CBNA_651575",2,5.789321069,44.01519547
"CBNA_651630","CBNA_651630",1,5.777738701,43.94911891
"CBNA_651641","CBNA_651641",1,5.616010316,44.8416894
"CBNA_651707","CBNA_651707",4,5.825107482,44.57639539
"CBNA_651715","CBNA_651715",3,4.991069637,44.49176503
"CBNA_651745","CBNA_651745",3,5.641113515,43.98110346
"CBNA_654228","CBNA_654228",3,5.236477062,45.88076643
"CBNA_654257","CBNA_654257",4,5.826672575,44.64839361
"CBNA_654258","CBNA_654258",2,5.826069589,44.64959058
"CBNA_654262","CBNA_654262",4,5.822703418,44.65669137
"CBNA_654270","CBNA_654270",1,5.813964205,44.65949016
"CBNA_654271","CBNA_654271",3,5.812821116,44.65919322
"CBNA_654273","CBNA_654273",2,5.812893155,44.65878817
"CBNA_654280","CBNA_654280",1,5.814171167,44.65799624
"CBNA_654411","CBNA_654411",3,5.937781848,44.56520942
"CBNA_654420","CBNA_654420",2,5.937322858,44.56333738
"CBNA_654429","CBNA_654429",3,5.67863548,44.72399055
"CBNA_654613","CBNA_654613",4,6.670712162,43.96711318
"CBNA_654648","CBNA_654648",1,6.700367928,43.97916402
"CBNA_654685","CBNA_654685",2,6.697397675,43.99080069
"CBNA_654737","CBNA_654737",2,6.701033882,43.98387094
"CBNA_654784","CBNA_654784",4,5.650085002,44.87369275
"CBNA_654803","CBNA_654803",4,5.598875274,43.97960025
"CBNA_654870","CBNA_654870",1,6.332873249,45.06209729
"CBNA_654951","CBNA_654951",1,5.30236687,44.90579448
"CBNA_654979","CBNA_654979",4,5.869100295,44.59399036
"CBNA_654981","CBNA_654981",3,5.86963138,44.59439536
"CBNA_654984","CBNA_654984",1,5.894354907,44.60218945
"CBNA_654985","CBNA_654985",3,5.8945618,44.60179341
"CBNA_654988","CBNA_654988",4,5.893895787,44.60149637
"CBNA_654989","CBNA_654989",2,5.893895787,44.60149637
"CBNA_654991","CBNA_654991",2,5.893049794,44.60139737
"CBNA_654993","CBNA_654993",3,5.892293754,44.60128942
"CBNA_654996","CBNA_654996",3,5.891564748,44.6010914
"CBNA_655013","CBNA_655013",3,5.882105628,44.5956914
"CBNA_655014","CBNA_655014",1,5.882105628,44.5956914
"CBNA_655017","CBNA_655017",4,5.882105628,44.5956914
"CBNA_655350","CBNA_655350",4,6.312406514,45.06002707
"CBNA_655413","CBNA_655413",1,5.885327142,44.63988946
"CBNA_655427","CBNA_655427",4,5.891033263,44.63789152
"CBNA_655432","CBNA_655432",2,5.89219426,44.63909751
"CBNA_655433","CBNA_655433",3,5.89229331,44.63909753
"CBNA_655435","CBNA_655435",1,5.893112331,44.63898953
"CBNA_655437","CBNA_655437",1,5.893472341,44.63919649
"CBNA_655440","CBNA_655440",1,5.893994398,44.63969155
"CBNA_655442","CBNA_655442",2,5.894741325,44.63988955
"CBNA_655444","CBNA_655444",2,5.894984379,44.64009651
"CBNA_655451","CBNA_655451",2,5.891672247,44.64159045
"CBNA_655463","CBNA_655463",3,5.884184012,44.64528928
"CBNA_655615","CBNA_655615",3,6.427031261,44.48189955
"CBNA_655646","CBNA_655646",3,6.54482618,44.60028351
"CBNA_655825","CBNA_655825",4,6.101662702,45.18088465
"CBNA_655890","CBNA_655890",4,6.205014408,45.0706101
"CBNA_655902","CBNA_655902",2,6.331469202,45.05990128
"CBNA_656001","CBNA_656001",3,6.604848961,44.71891026
"CBNA_656015","CBNA_656015",4,5.216094517,44.53243626
"CBNA_656025","CBNA_656025",2,6.807644986,44.52269837
"CBNA_656054","CBNA_656054",2,6.526376027,44.52246212
"CBNA_656070","CBNA_656070",3,6.258197391,45.09427065
"CBNA_656142","CBNA_656142",4,6.270824842,45.0982936
"CBNA_656407","CBNA_656407",1,5.350323501,44.5945451
"CBNA_656425","CBNA_656425",1,5.344464472,44.58906414
"CBNA_656672","CBNA_656672",2,6.624289831,44.66522654
"CBNA_656674","CBNA_656674",3,6.183052689,45.61088905
"CBNA_656722","CBNA_656722",1,6.582213337,44.66422738
"CBNA_656760","CBNA_656760",3,5.168549897,46.50714519
"CBNA_656762","CBNA_656762",3,5.166884792,46.50554318
"CBNA_656775","CBNA_656775",3,5.138686443,46.50784706
"CBNA_656793","CBNA_656793",2,5.101470492,46.4088482
"CBNA_656794","CBNA_656794",4,5.102838608,46.4096492
"CBNA_656799","CBNA_656799",1,5.104980748,46.41054914
"CBNA_657017","CBNA_657017",1,7.022263234,44.75886208
"CBNA_657024","CBNA_657024",4,6.998988527,44.75378608
"CBNA_657025","CBNA_657025",1,6.999888526,44.75348908
"CBNA_657052","CBNA_657052",1,7.006152775,44.75042921
"CBNA_657062","CBNA_657062",3,6.333368163,45.0774418
"CBNA_657083","CBNA_657083",1,7.017016263,44.74577642
"CBNA_657149","CBNA_657149",2,7.024882539,44.74367956
"CBNA_657156","CBNA_657156",1,7.017880177,44.74605544
"CBNA_657173","CBNA_657173",1,7.014514058,44.74734235
"CBNA_657262","CBNA_657262",3,6.996648733,44.72955868
"CBNA_657329","CBNA_657329",3,7.040543439,44.70368475
"CBNA_657337","CBNA_657337",3,7.052261883,44.69221919
"CBNA_657344","CBNA_657344",1,7.053449981,44.69125625
"CBNA_657345","CBNA_657345",2,7.054899034,44.6908603
"CBNA_657353","CBNA_657353",3,7.057302027,44.69104928
"CBNA_657370","CBNA_657370",4,7.066446506,44.68453353
"CBNA_657442","CBNA_657442",3,7.062144242,44.68816936
"CBNA_657559","CBNA_657559",4,6.338543388,45.07094407
"CBNA_657561","CBNA_657561",1,6.337148382,45.07196098
"CBNA_657562","CBNA_657562",4,6.253976301,45.06664147
"CBNA_657596","CBNA_657596",3,5.851108214,44.65307369
"CBNA_657599","CBNA_657599",2,5.848246104,44.65314574
"CBNA_657606","CBNA_657606",4,5.846482069,44.65236274
"CBNA_657607","CBNA_657607",1,5.846383029,44.65190369
"CBNA_657692","CBNA_657692",1,5.812612354,44.81018222
"CBNA_657693","CBNA_657693",3,5.812216262,44.81021822
"CBNA_657779","CBNA_657779",3,6.834686018,45.38014454
"CBNA_657800","CBNA_657800",4,6.857285883,45.39299647
"CBNA_657807","CBNA_657807",4,6.870669295,45.3931496
"CBNA_657812","CBNA_657812",4,6.883026717,45.39657858
"CBNA_657813","CBNA_657813",1,6.88192867,45.39656959
"CBNA_657818","CBNA_657818",1,6.887067906,45.39958451
"CBNA_657826","CBNA_657826",3,6.894421122,45.40445356
"CBNA_657828","CBNA_657828",4,6.888147927,45.40287851
"CBNA_657836","CBNA_657836",2,6.877437495,45.3805138
"CBNA_657849","CBNA_657849",2,6.88873296,45.36606021
"CBNA_657902","CBNA_657902",3,6.267593798,45.10416139
"CBNA_658037","CBNA_658037",1,6.247612979,45.09455859
"CBNA_658090","CBNA_658090",4,6.249143065,45.09975143
"CBNA_658360","CBNA_658360",2,6.491307394,44.90248878
"CBNA_658493","CBNA_658493",2,6.42418592,44.63241234
"CBNA_658526","CBNA_658526",1,6.423906977,44.62408752
"CBNA_658531","CBNA_658531",2,5.648680047,46.10286418
"CBNA_658551","CBNA_658551",4,5.672602866,46.10514141
"CBNA_658553","CBNA_658553",2,6.420180895,44.62067662
"CBNA_658560","CBNA_658560",2,6.420621788,44.62550047
"CBNA_658678","CBNA_658678",1,5.674069966,46.10001148
"CBNA_658716","CBNA_658716",4,6.478250647,44.64294238
"CBNA_658765","CBNA_658765",2,6.619986774,44.80529046
"CBNA_658769","CBNA_658769",1,6.620481723,44.80547041
"CBNA_658786","CBNA_658786",4,6.508720939,45.36180186
"CBNA_658794","CBNA_658794",3,6.625242882,44.8080624
"CBNA_658801","CBNA_658801",3,6.51864842,45.36297186
"CBNA_658805","CBNA_658805",2,6.627240988,44.80893534
"CBNA_659082","CBNA_659082",3,6.506661887,44.90983252
"CBNA_659090","CBNA_659090",1,6.514996309,44.9068086
"CBNA_659116","CBNA_659116",3,6.511936134,44.90465765
"CBNA_659120","CBNA_659120",3,6.510739088,44.9049547
"CBNA_659184","CBNA_659184",2,6.57476973,44.72504809
"CBNA_659299","CBNA_659299",3,6.032760961,44.63845078
"CBNA_659311","CBNA_659311",2,6.029619778,44.63691182
"CBNA_659349","CBNA_659349",2,6.33386312,45.08794441
"CBNA_659408","CBNA_659408",1,6.327121933,45.09181427
"CBNA_659582","CBNA_659582",4,6.591237141,44.16760964
"CBNA_659797","CBNA_659797",1,6.54111558,44.07721568
"CBNA_659842","CBNA_659842",4,6.545165812,44.06925995
"CBNA_659844","CBNA_659844",2,6.547622904,44.06965593
"CBNA_659965","CBNA_659965",2,6.862033598,44.56300862
"CBNA_659976","CBNA_659976",4,6.864688606,44.56174866
"CBNA_659981","CBNA_659981",2,6.86557068,44.56052469
"CBNA_659991","CBNA_659991",2,6.867505842,44.55880576
"CBNA_660015","CBNA_660015",2,5.93427271,44.50904131
"CBNA_660101","CBNA_660101",2,5.643021196,44.74252102
"CBNA_660125","CBNA_660125",3,5.643381162,44.73864212
"CBNA_660129","CBNA_660129",1,6.866718445,45.1508473
"CBNA_660142","CBNA_660142",2,6.878391907,45.14140653
"CBNA_660154","CBNA_660154",2,7.099952532,45.30299997
"CBNA_660206","CBNA_660206",1,7.099169411,45.29202023
"CBNA_660385","CBNA_660385",2,6.459218887,45.29531087
"CBNA_660489","CBNA_660489",2,7.099781442,45.38578957
"CBNA_660495","CBNA_660495",1,6.364869281,45.07728917
"CBNA_660497","CBNA_660497",1,7.104794573,45.38254065
"CBNA_660603","CBNA_660603",2,6.3535469,45.08216687
"CBNA_660606","CBNA_660606",1,6.35241279,45.08225689
"CBNA_660617","CBNA_660617",1,6.351134726,45.08266178
"CBNA_660622","CBNA_660622",1,6.857456931,45.34397441
"CBNA_660630","CBNA_660630",1,6.854909784,45.34267846
"CBNA_660637","CBNA_660637",2,6.868545336,45.34905942
"CBNA_660654","CBNA_660654",1,6.955902297,45.3713166
"CBNA_660657","CBNA_660657",2,6.34856063,45.08449771
"CBNA_660668","CBNA_660668",2,6.955578358,45.37599653
"CBNA_660685","CBNA_660685",3,6.961941484,45.38649938
"CBNA_660809","CBNA_660809",2,6.474535184,44.45178646
"CBNA_660896","CBNA_660896",2,6.625059567,45.08260124
"CBNA_660952","CBNA_660952",4,5.721808554,44.83136706
"CBNA_660982","CBNA_660982",2,6.275118215,45.04694127
"CBNA_661015","CBNA_661015",1,6.310849558,45.0607471
"CBNA_661016","CBNA_661016",2,6.307051314,45.06253797
"CBNA_661043","CBNA_661043",3,6.278151314,45.04494334
"CBNA_661079","CBNA_661079",3,5.875308314,44.78373251
"CBNA_661858","CBNA_661858",3,5.257090705,44.53067259
"CBNA_661951","CBNA_661951",1,5.193972396,44.48627607
"CBNA_662073","CBNA_662073",1,5.795744025,44.19677544
"CBNA_662083","CBNA_662083",1,6.270669164,44.46093873
"CBNA_662088","CBNA_662088",1,6.27012918,44.45316279
"CBNA_662100","CBNA_662100",3,5.239103566,44.89519238
"CBNA_662165","CBNA_662165",4,7.010048188,45.43675496
"CBNA_662226","CBNA_662226",2,6.548266372,45.76554427
"CBNA_662475","CBNA_662475",1,5.831182733,45.83717123
"CBNA_662485","CBNA_662485",1,5.834990013,45.83257242
"CBNA_662522","CBNA_662522",3,5.714619762,44.41817051
"CBNA_662524","CBNA_662524",3,5.714097763,44.41762151
"CBNA_662531","CBNA_662531",1,5.745761204,44.45928118
"CBNA_662532","CBNA_662532",1,5.741810012,44.45735532
"CBNA_662653","CBNA_662653",3,5.672154147,44.82323106
"CBNA_662662","CBNA_662662",1,5.671477733,44.95136081
"CBNA_662665","CBNA_662665",4,5.667634522,44.96108961
"CBNA_662756","CBNA_662756",2,6.975432718,45.5996791
"CBNA_662762","CBNA_662762",4,6.977754834,45.59948117
"CBNA_662777","CBNA_662777",1,6.977277727,45.60408009
"CBNA_662781","CBNA_662781",3,6.96972651,45.60967794
"CBNA_662796","CBNA_662796",4,6.915850343,45.6073825
"CBNA_662810","CBNA_662810",3,6.906814107,45.54117937
"CBNA_662813","CBNA_662813",3,6.904051044,45.54297937
"CBNA_662890","CBNA_662890",4,6.864431508,45.55328387
"CBNA_662907","CBNA_662907",1,6.887913348,45.55258211
"CBNA_662915","CBNA_662915",2,6.985126501,45.21479171
"CBNA_662920","CBNA_662920",1,6.94899919,45.2528877
"CBNA_662937","CBNA_662937",1,6.904608798,45.6467839
"CBNA_662939","CBNA_662939",2,6.907920883,45.64708091
